FP1/FP2,CFidUP0,CFst0_1,CFst1_1,CFds0r0_1,CFds1r1_1,CFds0w0_1,CFds0w1_1,CFds1w1_1,CFtr0_0,CFtr1_1,CFwd0_1,CFwd1_1,CFrd0_1,CFrd1_1,CFdrd0_1,CFdrd1_1,CFir1_0,CFir0_1
CFidUP0,12%12,12%12,12%12,12%12,12%12,6%12,12%12,6%12,6%12,6%12,6%12,6%12,6%12,12%12,6%12,6%12,6%12,6%12
CFidUP1,,6%12,6%12,12%12,6%12,12%12,6%12,6%12,6%12,6%12,6%12,6%12,6%12,6%12,12%12,6%12,6%12,6%12,12%12
CFidDOWN0,,,12%12,6%12,6%12,0%12,0%12,6%12,0%12,0%12,6%12,0%12,0%12,6%12,6%12,0%12,0%12,6%12,12%12
CFidDOWN1,,,,0%12,12%12,6%12,6%12,0%12,0%12,0%12,0%12,0%12,6%12,0%12,0%12,6%12,6%12,0%12,0%12,6%12,0%12
CFst0_0,,,,,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12
CFst1_0,,,,,,12%12,12%12,12%12,6%12,6%12,6%12,6%12,6%12,6%12,6%12,6%12,6%12,12%12,6%12,6%12,6%12,12%12
CFst0_1,,,,,,,12%12,6%12,12%12,6%12,6%12,12%12,6%12,12%12,6%12,6%12,6%12,12%12,12%12,6%12,9%12,12%12,6%12
CFst1_1,,,,,,,,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12
CFds0r0_0,,,,,,,,,6%12,6%12,6%12,6%12,6%12,6%12,6%12,12%12,6%12,6%12,12%12,6%12,6%12,6%12,6%12,12%12
CFds1r1_0,,,,,,,,,,12%12,0%12,0%12,0%12,0%12,0%12,0%12,0%12,0%12,6%12,12%12,0%12,0%12,0%12,12%12
CFds0r0_1,,,,,,,,,,,12%12,6%12,6%12,12%12,6%12,12%12,6%12,6%12,6%12,12%12,12%12,6%12,6%12,12%12,6%12
CFds1r1_1,,,,,,,,,,,,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12,12%12
CFds0w0_0,,,,,,,,,,,,,0%12,0%12,0%12,0%12,6%12,6%12,0%12,0%12,6%12,0%12,0%12,0%12,6%12,6%12
CFds0w1_0,,,,,,,,,,,,,,6%12,6%12,6%12,6%12,6%12,6%12,6%12,6%12,12%12,6%12,6%12,6%12,12%12
CFds1w0_0,,,,,,,,,,,,,,,0%12,0%12,0%12,6%12,0%12,0%12,6%12,6%12,0%12,0%12,6%12,0%12
CFds1w1_0,,,,,,,,,,,,,,,,0%12,0%12,0%12,0%12,0%12,0%12,6%12,12%12,6%12,0%12,0%12,12%12
CFds0w0_1,,,,,,,,,,,,,,,,,6%12,0%12,6%12,6%12,0%12,0%12,6%12,12%12,0%12,0%12,6%12,6%12
CFds0w1_1,,,,,,,,,,,,,,,,,,12%12,6%12,6%12,6%12,6%12,6%12,6%12,12%12,6%12,6%12,6%12,6%12
CFds1w0_1,,,,,,,,,,,,,,,,,,,0%12,6%12,0%12,0%12,6%12,6%12,0%12,0%12,6%12,12%12
CFds1w1_1,,,,,,,,,,,,,,,,,,,,0%12,0%12,0%12,0%12,6%12,0%12,6%12,0%12,0%12,12%12
CFtr0_0,,,,,,,,,,,,,,,,,,,,,6%12,0%12,0%12,6%12,12%12,0%12,0%12,6%12
CFtr1_0,,,,,,,,,,,,,,,,,,,,,,0%12,0%12,0%12,6%12,12%12,0%12,0%12,12%12
CFtr0_1,,,,,,,,,,,,,,,,,,,,,,,12%12,6%12,6%12,12%12,6%12,6%12,6%12,12%12
CFtr1_1,,,,,,,,,,,,,,,,,,,,,,,,6%12,6%12,6%12,6%12,6%12,6%12,6%12
CFwd0_0,,,,,,,,,,,,,,,,,,,,,,,,,0%12,0%12,6%12,0%12,0%12,0%12,6%12,6%12
CFwd1_0,,,,,,,,,,,,,,,,,,,,,,,,,,0%12,6%12,12%12,0%12,0%12,0%12,12%12
CFwd0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,0%12,6%12,12%12,0%12,0%12,6%12,6%12
CFwd1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6%12,0%12,0%12,0%12,0%12,12%12
CFrd0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6%12,6%12,6%12,6%12,12%12,6%12
CFrd1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12%12,6%12,6%12,6%12,12%12
CFrd0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12%12,0%12,6%12,6%12,6%12
CFrd1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12%12,12%12,12%12,12%12
CFdrd0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%12,0%12,6%12,6%12
CFdrd1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%12,0%12,12%12
CFdrd0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%12,6%12,6%12
CFdrd1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6%12,6%12
CFir0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12%12
CFir1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6%12
